Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","840","États-Unis d'Amérique","5111","Réserves","02122","Ovins","2017","2017","Tête","5270000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","840","États-Unis d'Amérique","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","8913800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","840","États-Unis d'Amérique","5114","Réserves","02196","Ruches","2017","2017","No","2684000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","840","États-Unis d'Amérique","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","73144900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5111","Réserves","02132","Anes","2017","2017","Tête","8845589","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5111","Réserves","02111","Bovins","2017","2017","Tête","60392019","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5111","Réserves","02121.01","Camelidés","2017","2017","Tête","1418457","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5111","Réserves","02123","Caprins","2017","2017","Tête","32738385","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5111","Réserves","02131","Chevaux","2017","2017","Tête","2007829","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","461665","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5111","Réserves","02122","Ovins","2017","2017","Tête","31302257","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","56056","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5114","Réserves","02196","Ruches","2017","2017","No","6523969","A","Chiffre officiel"
"QCL","Cultures et produits animaux","231","Éthiopie","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","34596","E","Valeur estimée"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02132","Anes","2017","2017","Tête","9136","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02111","Bovins","2017","2017","Tête","18346089","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02112","Buffles","2017","2017","Tête","5662","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02121.01","Camelidés","2017","2017","Tête","6344","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5112","Réserves","02154","Canards","2017","2017","1000 têtes","21474","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02123","Caprins","2017","2017","Tête","2054454","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02131","Chevaux","2017","2017","Tête","1216414","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","8802","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","3626","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","154","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5112","Réserves","02153","Oies","2017","2017","1000 têtes","3629","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02122","Ovins","2017","2017","Tête","22662426","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","505768","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5114","Réserves","02196","Ruches","2017","2017","No","3316977","A","Chiffre officiel"
"QCL","Cultures et produits animaux","643","Fédération de Russie","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","21924642","A","Chiffre officiel"
"QCL","Cultures et produits animaux","242","Fidji","5111","Réserves","02111","Bovins","2017","2017","Tête","86463","A","Chiffre officiel"
"QCL","Cultures et produits animaux","242","Fidji","5112","Réserves","02154","Canards","2017","2017","1000 têtes","105","I","Valeur imputée"
"QCL","Cultures et produits animaux","242","Fidji","5111","Réserves","02123","Caprins","2017","2017","Tête","265498","I","Valeur imputée"
"QCL","Cultures et produits animaux","242","Fidji","5111","Réserves","02131","Chevaux","2017","2017","Tête","47248","I","Valeur imputée"
"QCL","Cultures et produits animaux","242","Fidji","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","79","I","Valeur imputée"
"QCL","Cultures et produits animaux","242","Fidji","5111","Réserves","02122","Ovins","2017","2017","Tête","24031","A","Chiffre officiel"
"QCL","Cultures et produits animaux","242","Fidji","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","5282","I","Valeur imputée"
"QCL","Cultures et produits animaux","242","Fidji","5114","Réserves","02196","Ruches","2017","2017","No","11","A","Chiffre officiel"
"QCL","Cultures et produits animaux","242","Fidji","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","152833","I","Valeur imputée"
"QCL","Cultures et produits animaux","246","Finlande","5111","Réserves","02111","Bovins","2017","2017","Tête","893178","A","Chiffre officiel"
"QCL","Cultures et produits animaux","246","Finlande","5112","Réserves","02154","Canards","2017","2017","1000 têtes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","246","Finlande","5111","Réserves","02123","Caprins","2017","2017","Tête","5278","A","Chiffre officiel"
"QCL","Cultures et produits animaux","246","Finlande","5111","Réserves","02131","Chevaux","2017","2017","Tête","74400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","246","Finlande","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","292","A","Chiffre officiel"
"QCL","Cultures et produits animaux","246","Finlande","5111","Réserves","02122","Ovins","2017","2017","Tête","155926","A","Chiffre officiel"
"QCL","Cultures et produits animaux","246","Finlande","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","8520","A","Chiffre officiel"
"QCL","Cultures et produits animaux","246","Finlande","5114","Réserves","02196","Ruches","2017","2017","No","67000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","246","Finlande","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","1135598","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5111","Réserves","02132","Anes","2017","2017","Tête","30000","E","Valeur estimée"
"QCL","Cultures et produits animaux","250","France","5111","Réserves","02111","Bovins","2017","2017","Tête","18953568","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5112","Réserves","02154","Canards","2017","2017","1000 têtes","23456","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5111","Réserves","02123","Caprins","2017","2017","Tête","1270737","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5111","Réserves","02131","Chevaux","2017","2017","Tête","375266","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","20136","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","732","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","27001","I","Valeur imputée"
"QCL","Cultures et produits animaux","250","France","5112","Réserves","02153","Oies","2017","2017","1000 têtes","339","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5111","Réserves","02122","Ovins","2017","2017","Tête","6901456","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","244774","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5114","Réserves","02196","Ruches","2017","2017","No","859462","A","Chiffre officiel"
"QCL","Cultures et produits animaux","250","France","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","12930857","A","Chiffre officiel"
"QCL","Cultures et produits animaux","266","Gabon","5111","Réserves","02111","Bovins","2017","2017","Tête","38482","I","Valeur imputée"
"QCL","Cultures et produits animaux","266","Gabon","5111","Réserves","02123","Caprins","2017","2017","Tête","113208","I","Valeur imputée"
"QCL","Cultures et produits animaux","266","Gabon","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","337","I","Valeur imputée"
"QCL","Cultures et produits animaux","266","Gabon","5111","Réserves","02122","Ovins","2017","2017","Tête","218615","I","Valeur imputée"
"QCL","Cultures et produits animaux","266","Gabon","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","3211","I","Valeur imputée"
"QCL","Cultures et produits animaux","266","Gabon","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","223555","I","Valeur imputée"
"QCL","Cultures et produits animaux","270","Gambie","5111","Réserves","02132","Anes","2017","2017","Tête","61383","E","Valeur estimée"
"QCL","Cultures et produits animaux","270","Gambie","5111","Réserves","02111","Bovins","2017","2017","Tête","472261","I","Valeur imputée"
"QCL","Cultures et produits animaux","270","Gambie","5111","Réserves","02123","Caprins","2017","2017","Tête","347400","E","Valeur estimée"
"QCL","Cultures et produits animaux","270","Gambie","5111","Réserves","02131","Chevaux","2017","2017","Tête","6000","E","Valeur estimée"
"QCL","Cultures et produits animaux","270","Gambie","5111","Réserves","02122","Ovins","2017","2017","Tête","65000","E","Valeur estimée"
"QCL","Cultures et produits animaux","270","Gambie","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","1360","E","Valeur estimée"
"QCL","Cultures et produits animaux","270","Gambie","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","13500","E","Valeur estimée"
"QCL","Cultures et produits animaux","268","Géorgie","5111","Réserves","02132","Anes","2017","2017","Tête","9780","I","Valeur imputée"
"QCL","Cultures et produits animaux","268","Géorgie","5111","Réserves","02111","Bovins","2017","2017","Tête","962700","A","Chiffre officiel"
"QCL","Cultures et produits animaux","268","Géorgie","5111","Réserves","02112","Buffles","2017","2017","Tête","18449","I","Valeur imputée"
"QCL","Cultures et produits animaux","268","Géorgie","5111","Réserves","02123","Caprins","2017","2017","Tête","60600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","268","Géorgie","5111","Réserves","02131","Chevaux","2017","2017","Tête","40034","I","Valeur imputée"
"QCL","Cultures et produits animaux","268","Géorgie","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","462","E","Valeur estimée"
"QCL","Cultures et produits animaux","268","Géorgie","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","19","I","Valeur imputée"
"QCL","Cultures et produits animaux","268","Géorgie","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","99","E","Valeur estimée"
"QCL","Cultures et produits animaux","268","Géorgie","5111","Réserves","02122","Ovins","2017","2017","Tête","875900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","268","Géorgie","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","8046","A","Chiffre officiel"
"QCL","Cultures et produits animaux","268","Géorgie","5114","Réserves","02196","Ruches","2017","2017","No","205300","A","Chiffre officiel"
"QCL","Cultures et produits animaux","268","Géorgie","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","136200","A","Chiffre officiel"
"QCL","Cultures et produits animaux","288","Ghana","5111","Réserves","02132","Anes","2017","2017","Tête","14857","I","Valeur imputée"
"QCL","Cultures et produits animaux","288","Ghana","5111","Réserves","02111","Bovins","2017","2017","Tête","1901000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","288","Ghana","5111","Réserves","02123","Caprins","2017","2017","Tête","7151000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","288","Ghana","5111","Réserves","02131","Chevaux","2017","2017","Tête","2995","I","Valeur imputée"
"QCL","Cultures et produits animaux","288","Ghana","5111","Réserves","02122","Ovins","2017","2017","Tête","4987000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","288","Ghana","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","75363","A","Chiffre officiel"
"QCL","Cultures et produits animaux","288","Ghana","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","816000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","300","Grèce","5111","Réserves","02132","Anes","2017","2017","Tête","3946","A","Chiffre officiel"
"QCL","Cultures et produits animaux","300","Grèce","5111","Réserves","02111","Bovins","2017","2017","Tête","610690","A","Chiffre officiel"
